codigo_curso	curriculo	codigo_disciplina	codigo_prerequisito
21312110	2009	2103227	2103220
21312110	2009	2103227	2103219
21312110	2009	2103226	2103225
21312110	2009	2103246	2103227
21312110	2009	2103248	2103227
21312110	2009	2103247	2103227
21312110	2009	2103244	2103227
21312110	2009	2103245	2103227
21312110	2009	2103251	2103250
21312210	1984	2103227	2103040
21312210	1984	2103084	2103076
21312210	1984	2103084	2103061
21312210	1984	2103084	2103083
21312210	1984	2103084	2103081
21312210	1984	2103084	2103080
21312210	1984	2103084	2103082
21312210	1984	2103229	2103044
21312210	1984	2103043	2103042
21312210	1984	2103061	2103227
21312210	1984	2103081	2103227
21312210	1984	2103080	2103227
21312210	1984	2103082	2103227
21312210	1984	2103112	2103181
21312210	1984	2103050	2103049
21312210	1984	2103075	2103050
21312210	1984	2103048	2103047
21312210	1984	2103076	2103048
21312210	1984	2103039	2102040
21312210	1984	2103040	2103039
21312210	1984	2103220	2103040
21312210	1984	2103179	2103073
21312210	1984	2103230	2103179
21312210	2004	2103044	2101001
21312210	2004	2103229	2103044
21312210	2004	2103194	2103193
21312210	2004	2103195	2103197
21312210	2004	2103195	2103194
21312210	2004	2103043	2103042
21312210	2004	2103177	2103228
21312210	2004	2103177	2103181
21312210	2004	2103197	2103196
21312210	2004	2103198	2103197
21312210	2004	2103264	2103178
21312210	2004	2103219	2103264
21312210	2004	2103179	2101000
21312210	2004	2103230	2103179
21312210	2009	2103044	2101001
21312210	2009	2103219	2103264
21312210	2009	2103179	2101000
21312210	2009	2103229	2103044
21312210	2009	2103043	2103042
21312210	2009	2103220	2103219
21312210	2009	2103220	2103264
21312210	2009	2103230	2103179
21312210	2009	2103227	2103220
21312210	2009	2103227	2103219
21312210	2009	2103226	2103225
21312210	2009	2103246	2103227
21312210	2009	2103248	2103227
21312210	2009	2103247	2103227
21312210	2009	2103245	2103227
21312210	2009	2103244	2103227
21312210	2009	2103251	2103250
12208200	2010	1205201	1205148
12208200	2010	1205216	1205204
12208200	2010	1205214	1205149
12208200	2010	1205232	1205213
12208200	2010	1205233	1205215
12208200	2010	1205246	1205231
12208200	2010	1205251	1205217
12208200	2010	1205247	1205234
12208200	2010	1205260	1205246
12208200	2010	1205268	1205217
12208200	2010	1205268	1205251
12208200	2010	1205274	1205150
12208200	2010	1205271	1205259
12208200	2010	1205279	1205268
12208200	2010	1205286	1205274
12208200	2010	1205294	1205288
12208200	2010	1205291	1205283
12208200	2010	1205293	1205287
51109110	2006	5101032	5101010
51109110	2006	5101031	5101007
51109110	2006	5101048	5101082
51109110	2006	5101058	5101082
51109110	2006	5101057	5101031
51109110	2006	5101057	5101009
51109110	2006	5101059	5101031
51109110	2006	5101056	5101007
51109110	2006	5101060	5101058
51109110	2006	5101074	5101031
51109110	2006	5101073	5101031
51109110	2006	5101070	5101031
51109110	2006	5101071	5101056
51109110	2006	5101099	5101074
51109110	2006	5101054	5101016
51109110	2006	5101098	5101073
51109110	2006	5101096	5101070
51109110	2006	5101096	5101009
51109110	2006	5101097	5101071
51109110	2006	5101097	5101009
51109110	2006	5101052	5101016
51109110	2006	5101121	5101031
51109110	2006	5101122	5101034
51109110	2006	5101122	5101055
51109110	2006	5101124	5101099
51109110	2006	5101124	5101009
51109110	2006	5101123	5101098
51109110	2006	5101123	5101009
51109110	2006	5101038	5101071
51109110	2006	5101149	5101122
51109110	2006	5101170	5101149
21109210	2011	2102258	2102247
21109210	2011	2102256	2102248
21109210	2011	2102255	2102247
21109210	2011	2102269	2102252
21109210	2011	2102268	2102248
21109210	2011	2102267	2102258
21109210	2011	2102277	2102255
21109210	2011	2102278	2102247
21109210	2011	2102276	2102267
21109210	2011	2106016	2102258
21109210	2011	2102297	2102277
21109210	2011	2102299	2102255
21109210	2011	2102298	2102255
21109210	2011	2102321	2103265
21109210	2011	2102321	2103227
21109210	2011	2102322	2102278
21109210	2011	2102320	2102299
21109210	2011	2102318	2102278
21109210	2011	2102319	2102255
21109210	2011	2102347	2102269
21109210	2011	2102347	2102279
21109210	2011	2102348	2102322
21109210	2011	2102344	2102319
21109210	2011	2102357	2102322
51109210	2006	5101031	5101007
51109210	2006	5101048	5101082
51109210	2006	5101032	5101010
51109210	2006	5101054	5101016
51109210	2006	5101057	5101031
51109210	2006	5101057	5101009
51109210	2006	5101056	5101007
51109210	2006	5101058	5101082
51109210	2006	5101059	5101031
51109210	2006	5101071	5101056
51109210	2006	5101060	5101058
51109210	2006	5101073	5101031
51109210	2006	5101070	5101031
51109210	2006	5101097	5101071
51109210	2006	5101097	5101009
51109210	2006	5101052	5101016
51109210	2006	5101074	5101031
51109210	2006	5101098	5101073
51109210	2006	5101096	5101070
51109210	2006	5101096	5101009
51109210	2006	5101122	5101034
51109210	2006	5101122	5101055
51109210	2006	5101099	5101074
51109210	2006	5101123	5101098
51109210	2006	5101123	5101009
51109210	2006	5101038	5101071
51109210	2006	5101121	5101031
51109210	2006	5101149	5101122
51109210	2006	5101124	5101099
51109210	2006	5101124	5101009
51109210	2006	5101170	5101149
31340100	2010	3101132	3101125
31340100	2010	3101130	3101123
31340100	2010	3101133	3101124
31340100	2010	3101138	3101130
31340100	2010	3101139	3101131
31340100	2010	3101144	3101138
31340100	2010	3101152	3101148
31340100	2010	3101156	3101148
31340100	2010	3101151	3101144
31340100	2010	3101157	3101151
31340100	2010	3101158	3101153
31340100	2010	3101159	3101148
31340100	2010	3101160	3101148
31340100	2010	3101161	3101154
31340100	2010	3101167	3101162
31340100	2010	3101165	3101151
31340100	2010	3101166	3101161
31340100	2010	3101163	3101151
31340100	2010	3101149	3101148
31340100	2010	3101149	3101152
31340100	2010	3101170	3101148
31340100	2010	3101170	3101152
31340100	2010	3101169	3101164
